주차장관리번호	주차장명	경도	위도	주차장구분	주차장유형	주차장지번주소	주차장도로명주소	주차구획수	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	관리기관명	지역구분	지역구분_sub	지역중심좌표(X좌표)	지역중심좌표(Y좌표)	지역코드	연락처	수정일자
22683	애월읍 무료주차장	126.4192952	33.48601986	공영	노외	제주특별자치도 제주시 하귀1리 149-3	제주특별자치도 제주시 하귀1리 149-3	6	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22684	하귀1지구	126.4192952	33.48601986	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 149-3	제주특별자치도 제주시 애월읍 하귀1리 149-3	6	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22685	동백2공영	126.4188442	34.8244831	공영	노외	전라남도 목포시 상동 782		28	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22686	애월읍 무료주차장	126.4184331	33.48686692	공영	노외	제주특별자치도 제주시 하귀1리 146-1	제주특별자치도 제주시 하귀1리 146-1	18	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22687	하귀1지구	126.4184331	33.48686692	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 146-1	제주특별자치도 제주시 애월읍 하귀1리 146-1	18	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22688	하귀1지구	126.4172186	33.4863419	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 144-1	제주특별자치도 제주시 애월읍 하귀1리 144-1	17	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22689	애월읍 무료주차장	126.4172186	33.4863419	공영	노외	제주특별자치도 제주시 하귀1리 144-1	제주특별자치도 제주시 하귀1리 144-1	17	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22690	애월읍 무료주차장	126.4168779	33.48452269	공영	노외	제주특별자치도 제주시 하귀1리 155-10	제주특별자치도 제주시 하귀1리 155-10	9	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22691	하귀1지구	126.4168779	33.48452269	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 155-10	제주특별자치도 제주시 애월읍 하귀1리 155-10	9	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22692	애월읍 무료주차장	126.4167069	33.484356	공영	노외	제주특별자치도 제주시 하귀1리 156-5	제주특별자치도 제주시 하귀1리 156-5	9	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22693	하귀1지구	126.4167069	33.484356	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 156-5	제주특별자치도 제주시 애월읍 하귀1리 156-5	9	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22694	하귀1지구	126.4159105	33.48629607	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 123-10	제주특별자치도 제주시 애월읍 하귀1리 123-10	17	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22695	애월읍 무료주차장	126.4159105	33.48629607	공영	노외	제주특별자치도 제주시 하귀1리 123-10	제주특별자치도 제주시 하귀1리 123-10	17	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22696	상동노상공영	126.4158563	34.81481306	공영	노상	전라남도 목포시 상동 193-13		40	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22697	애월읍 무료주차장	126.4154076	33.48427775	공영	노외	제주특별자치도 제주시  하귀1리 158-2	제주특별자치도 제주시  하귀1리 158-2	19	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22698	하귀1지구	126.4154076	33.48427775	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 158-2	제주특별자치도 제주시 애월읍 하귀1리 158-2	19	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22699	애월읍 무료주차장	126.4151572	33.48311171	공영	노외	제주특별자치도 제주시 하귀1리 160-4	제주특별자치도 제주시 하귀1리 160-4	7	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22700	하귀1지구	126.4151572	33.48311171	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 160-4	제주특별자치도 제주시 애월읍 하귀1리 160-4	7	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22701	부영1공영	126.4149369	34.8279762	공영	노외	전라남도 목포시 상동 1032		35	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22702	하귀1지구	126.4147433	33.48259405	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 162-1	제주특별자치도 제주시 애월읍 하귀1리 162-1	10	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22703	애월읍 무료주차장	126.4147433	33.48259405	공영	노외	제주특별자치도 제주시 하귀1리 162-1	제주특별자치도 제주시 하귀1리 162-1	10	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22704	애월읍 무료주차장	126.414407	33.48588146	공영	노외	제주특별자치도 제주시 하귀1리 118-1	제주특별자치도 제주시 하귀1리 118-1	15	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22705	하귀1지구	126.414407	33.48588146	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 118-1	제주특별자치도 제주시 애월읍 하귀1리 118-1	15	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22706	하귀1지구	126.4143148	33.48103769	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 165-4	제주특별자치도 제주시 애월읍 하귀1리 165-4	29	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22707	애월읍 무료주차장	126.4143148	33.48103769	공영	노외	제주특별자치도 제주시 하귀1리 165-4	제주특별자치도 제주시 하귀1리 165-4	29	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22708	하귀1지구	126.4141633	33.48371289	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 200-3	제주특별자치도 제주시 애월읍 하귀1리 200-3	17	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22709	애월읍 무료주차장	126.4141633	33.48371289	공영	노외	제주특별자치도 제주시 하귀1리 200-3	제주특별자치도 제주시 하귀1리 200-3	17	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22710	애월읍 무료주차장	126.4138907	33.48585017	공영	노외	제주특별자치도 제주시 하귀1리 176-3	제주특별자치도 제주시 하귀1리 176-3	17	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22711	하귀1지구	126.4138907	33.48585017	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 176-3	제주특별자치도 제주시 애월읍 하귀1리 176-3	17	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22712	하귀1지구	126.4138181	33.4812986	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 238-4	제주특별자치도 제주시 애월읍 하귀1리 238-4	19	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22713	애월읍 무료주차장	126.4138181	33.4812986	공영	노외	제주특별자치도 제주시 하귀1리 238-4	제주특별자치도 제주시 하귀1리 238-4	19	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22714	하귀1지구	126.4133103	33.48193453	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 235-4	제주특별자치도 제주시 애월읍 하귀1리 235-4	16	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22715	애월읍 무료주차장	126.4133103	33.48193453	공영	노외	제주특별자치도 제주시 하귀1리 235-4	제주특별자치도 제주시 하귀1리 235-4	16	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22716	애월읍 무료주차장	126.413173	33.48505337	공영	노외	제주특별자치도 제주시 하귀1리 195-2	제주특별자치도 제주시 하귀1리 195-2	15	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22717	하귀1지구	126.413173	33.48505337	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 195-2	제주특별자치도 제주시 애월읍 하귀1리 195-2	15	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22718	애월읍 무료주차장	126.4126575	33.48364806	공영	노외	제주특별자치도 제주시 하귀1리 197-7	제주특별자치도 제주시 하귀1리 197-7	12	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22719	하귀1지구	126.4126575	33.48364806	공영	노외	제주특별자치도 제주시 애월읍 하귀1리 197-7	제주특별자치도 제주시 애월읍 하귀1리 197-7	12	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22720	항몽유적지	126.4090767	33.45258388	공영	노외	"제주특별자치도 제주시 애월읍 상귀리 1008-1, 1006"	제주특별자치도 제주시 애월읍 항파두리로 31	30	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22721	남해화물공영	126.4087222	34.79450441	공영	노외	전라남도 목포시 용해동 959-9		86	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22722	이로시장공영	126.4038817	34.80512449	공영	노외	전라남도 목포시 용당동 993-2 외		178	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22723	하귀2리	126.4033243	33.47963288	공영	노외	제주특별자치도 제주시 애월읍 하귀2리 1892-1	제주특별자치도 제주시 애월읍 하귀로21길 30	23	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22724	애월읍 무료주차장	126.4033243	33.47963288	공영	노외	제주특별자치도 제주시 하귀2리 1892-1	제주특별자치도 제주시 애월읍 하귀로21길 30	23	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22725	자유시장공영	126.4025153	34.79275063	공영	노외	전라남도 목포시 산정동 1383-5 외		56	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22726	용호노상공영	126.4016883	34.80377245	공영	노상	전라남도 목포시 용당동 1123 외		54	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22727	부석면 취평리 531-4	126.3968801	36.7188586	공영	노외	충청남도 서산시 부석면 취평리		29	평일+토요일+공휴일	0:00	23:59	0:00	23:59	0:00	23:59	무료	충청남도 서산시	충청남도	서산시	126.463562	36.7840969	44210	041-660-2367	2016-03-21
22728	연동공영	126.3934044	34.79428481	공영	노외	전라남도 목포시 산정동 1082-1		25	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22729	동부시장공영	126.3931595	34.80444412	공영	노외	전라남도 목포시 용당동 1053		94	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22730	산정공영	126.3908675	34.80165998	공영	노외	전라남도 목포시 산정동 20-15		8	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22731	종합수산시장공영	126.3902847	34.78820823	공영	노외	전라남도 목포시 광동 1가 2		64	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22732	호남공영	126.3890323	34.79091335	공영	노외	전라남도 목포시 호남동 1-864	전라남도 목포시 삼학로 27	114	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22733	동명동물양장공영	126.3859982	34.78395372	공영	노외	전라남도 목포시 항동 7-6 외		352	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22734	중앙공영	126.3857229	34.79456358	공영	노외	전라남도 목포시 호남동 9-1		126	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22735	항동시장공영	126.3853828	34.78443737	공영	노외	전라남도 목포시 항동 1-150		24	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22736	오거리문화센터공영	126.3844892	34.78942299	공영	노외	전라남도 목포시 무안동 3-7		33	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22737	버스공영	126.3835865	34.78270482	공영	노외	전라남도 목포시 항동 6-33 외		20	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22738	죽동1공영	126.3828078	34.79161388	공영	노외	전라남도 목포시 죽동 51		79	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22739	죽동2공영	126.3827494	34.7906545	공영	노외	전라남도 목포시 죽동 217		22	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22740	해안공영	126.3808272	34.78176418	공영	노외	전라남도 목포시 해안동 3가 9		46	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22741	남교공영	126.3805469	34.7941227	공영	노외	전라남도 목포시 남교동 57		62	평일+토요일+공휴일							유료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22742	신중앙시장공영	126.3765056	34.8101577	공영	노외	전라남도 목포시 산정동 1730-1 외		23	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22743	성동	126.3755615	36.9889352	민영	노외	"""충청남도 서산시 대산읍 독곶리101,102"""	충청남도 서산시 대산읍 독곶1로	9	평일+토요일+공휴일	0:00						유료	충청남도 서산시	충청남도	서산시	126.463562	36.7840969	44210		2016-03-21
22744	서산공영	126.3740776	34.78205777	공영	노외	전라남도 목포시 서산동 22-1		25	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22745	독곳	126.3708002	36.9912354	민영	노외	충청남도 서산시 대산읍 독곶리121-120외 1필지	충청남도 서산시 대산읍 독곶1로	24	평일+토요일+공휴일							유료	충청남도 서산시	충청남도	서산시	126.463562	36.7840969	44210		2016-03-21
22746	현대	126.3699318	36.9911433	민영	노외	충청남도 서산시 대산읍 독곶리121-10	충청남도 서산시 대산읍 독곶1로	84	평일+토요일+공휴일	0:00						유료	충청남도 서산시	충청남도	서산시	126.463562	36.7840969	44210		2016-03-21
22747	북항광장공영	126.3685767	34.80256674	공영	노외	전라남도 목포시 죽교동 620-20 외		150	평일+토요일+공휴일							무료	전라남도 목포시청	전라남도	목포시	126.3917926	34.80397529	46110		2016-10-20
22748	석포리 선착장주차장	126.3666406	37.69312684	공영	노외	인천광역시 강화군 삼산면 석포리 511-43	인천광역시 강화군 삼산면 삼산북로 11-1	97	평일+토요일+공휴일							무료	인천광역시 강화군 시설관리공단	인천광역시	강화군	126.4017855	37.71294632	28710	032-930-7005	2015-10-15
22749	석포리 선착장주차장	126.3666406	37.69312684	공영	노외	인천광역시 강화군 삼산면 석포리 511-43	인천광역시 강화군 삼산면 삼산북로 11-1	97	평일+토요일+공휴일							무료	인천광역시 강화군 시설관리공단	인천광역시	강화군	126.4017855	37.71294632	28710	032-930-7005	2016-05-25
22750	안면읍공영주차장(노외)	126.3477703	36.51696744	공영	노외	충청남도 태안군 안면읍 승언리 350(안면시장 뒤)	충청남도 태안군 안면읍 승언리 350(안면시장 뒤)	105	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22751	동광육거리	126.3416458	33.3109553	공영	노외	제주특별자치도 서귀포시 안덕면 동광리 827		42	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-3132	2016-08-31
22752	애월읍 무료주차장	126.3409473	33.47014958	공영	노외	제주특별자치도 제주시 고내리 461-1	제주특별자치도 제주시 고내리 461-1	13	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22753	고내리	126.3409473	33.47014958	공영	노외	제주특별자치도 제주시 애월읍 고내리 461-1	제주특별자치도 제주시 애월읍 고내리 461-1	13	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22754	안덕면 구면민관 부지	126.3355774	33.2472011	공영	노외	제주특별자치도 서귀포시 안덕면 화순리 318-16		30	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-3132	2016-08-31
22755	화순사거리	126.3353527	33.2462677	공영	노외	제주특별자치도 서귀포시 안덕면 화순리 1072		38	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-3132	2016-08-31
22756	신양항	126.328975	33.94522751	공영	노외	제주특별자치도 제주시 추자면 신양리 434-10	제주특별자치도 제주시 추자면 신양리 434-10	30	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22757	추자면 무료주차장	126.328975	33.94522751	공영	노외	제주특별자치도 제주시 신양리 434-10	제주특별자치도 제주시 신양리 434-10	24	평일+토요일+공휴일							무료	추자면	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22758	문내 5일시장	126.3203	34.60404	공영	노외	해남군 문내면 동외리 191-9번지		29	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	해남군청 환경교통과	전라남도	해남군	126.5216772	34.54588939	46820	061-530-5367	2016-09-30
22759	애월리	126.3165021	33.46514504	공영	노외	제주특별자치도 제주시 애월읍 애월리 2060-2	제주특별자치도 제주시 애월읍 애월리 2060-2	13	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22760	애월읍 무료주차장	126.3165021	33.46514504	공영	노외	제주특별자치도 제주시 애월리 2060-2	제주특별자치도 제주시 애월리 2060-2	13	평일+토요일+공휴일							무료	애월읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22761	산방산 주차장	126.3126286	33.2362678	공영	노외	제주특별자치도 서귀포시 안덕면 사계리 166-4		31	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-6321	2016-08-31
22762	용머리주차장	126.3119793	33.2359434	공영	노외	제주특별자치도 서귀포시 안덕면 사계리 163-1		30	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-6321	2016-08-31
22763	용머리 주차장	126.3109307	33.2337916	공영	노외	제주특별자치도 서귀포시 안덕면 사계리 118	제주특별자치도 서귀포시 사계남로216번길 28	69	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-6321	2016-08-31
22764	후곡로공영주차장(노외)	126.3044898	36.7468435	공영	노외	충청남도 태안군 태안읍 동문리 894-1	충청남도 태안군 태안읍 동문리 894-1	133	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22765	장애인복지관공영주차장(노외)	126.3023567	36.74647417	공영	노외	충청남도 태안군 태안읍 남문리 710-11	충청남도 태안군 태안읍 남문리 710-11	67	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22766	터미널공영주차장(노외)	126.3017352	36.74735	공영	노외	충청남도 태안군 태안읍 남문리 705-6	충청남도 태안군 태안읍 남문리 705-6	57	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22767	군청2길공영주차장(노외)	126.2994503	36.74889728	공영	노외	충청남도 태안군 태안읍 남문리 688-4	충청남도 태안군 태안읍 남문리 688-4	82	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22768	특산물전통시장 제2공영주차장	126.2987933	36.75120023	공영	노외	충청남도 태안군 태안읍 동문리 283-1(상설시장 뒤)	충청남도 태안군 태안읍 동문리 283-1(상설시장 뒤)	76	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22769	특산물전통시장 제1공영주차장	126.2980247	36.75149847	공영	노외	충청남도 태안군 태안읍 남문리 152-5	충청남도 태안군 태안읍 남문리 152-5	78	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22770	추자면 무료주차장	126.2977891	33.96238786	공영	노외	"""제주특별자치도 제주시 대서리 4-21,39"""	제주특별자치도 제주시 추자면 추자로 1	23	평일+토요일+공휴일							무료	추자면	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22771	추자항	126.2977891	33.96238786	공영	노외	"제주특별자치도 제주시 추자면 대서리 4-21, 39"	제주특별자치도 제주시 추자면 추자로 1	23	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22772	남문공영주차장(노외)	126.2967553	36.75217941	공영	노외	충청남도 태안군 태안읍 남문리 160(우체국 뒤)	충청남도 태안군 태안읍 남문리 160(우체국 뒤)	301	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	태안군청	충청남도	태안군	126.2808032	36.70386085	44825	041-670-2808	2016-09-30
22773	송악산	126.2889526	33.2059547	공영	노외	제주특별자치도 서귀포시 상모리 165		17	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	제주특별자치도 서귀포시청	제주시	서귀포시	126.5812981	33.32493064	50130	064-760-3132	2016-08-31
22774	한림오일시장	126.2741372	33.42014236	공영	노외	제주특별자치도 제주시 한림읍 대림리 1698-4	제주특별자치도 제주시 한림읍 한수풀로4길 10	144	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22775	제6공용	126.269681	34.482096	공영	노외	전라남도 진도군 진도읍 동외리 792		25	평일+토요일+공휴일	9:00	22:00	9:00	22:00	9:00	22:00	무료	전라남도 진도군청	전라남도	진도군	126.2151837	34.43942431	46900	061-540-3492	2016-09-30
22776	한림읍 무료주차장	126.268698	33.4113001	공영	노외	제주특별자치도 제주시 한림리 905-35	제주특별자치도 제주시 한림리 905-35	9	평일+토요일+공휴일							무료	한림읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22777	한림리	126.268698	33.4113001	공영	노외	제주특별자치도 제주시 한림읍 한림리 905-35	제주특별자치도 제주시 한림읍 한림리 905-35	9	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22778	제7공용	126.267375	34.485351	공영	노외	전라남도 진도군 진도읍 성내리 12-2		15	평일+토요일+공휴일	9:00	22:00	9:00	22:00	9:00	22:00	무료	전라남도 진도군청	전라남도	진도군	126.2151837	34.43942431	46900	061-540-3492	2016-09-30
22779	현대미술관	126.2656922	33.33969225	공영	노외	제주특별자치도 제주시 한경면 저지리 2114-63	제주특별자치도 제주시 한경면 저지14길 35	60	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22780	새마을금고 뒤	126.2656505	33.41573955	공영	노외	"제주특별자치도 제주시 한림읍 한림리 1304-10,11,1287-7"	제주특별자치도 제주시 한림읍 한림로 682-3	31	평일+토요일+공휴일							무료	제주특별자치도 제주시청	제주시	제주시	126.5294524	33.44212371	50110	064-728-3246	2015-09-30
22781	한림읍 무료주차장	126.2656505	33.41573955	공영	노외	"""제주특별자치도 제주시 한림리 1304-10,11,1287-7"""	제주특별자치도 제주시 한림읍 한림로 682-3	31	평일+토요일+공휴일							무료	한림읍	제주시	제주시	126.5294524	33.44212371	50110		2016-08-31
22782	구읍사무소	126.264441	34.484045	공영	노외	전라남도 진도군 진도읍 성내리 46-2	전라남도 진도군 진도읍 철마길 9	35	평일+토요일+공휴일	9:00	22:00	9:00	22:00	9:00	22:00	무료	전라남도 진도군청	전라남도	진도군	126.2151837	34.43942431	46900	061-540-3492	2016-09-30
22783	철마주차장	126.264392	34.480443	민영	노외	전라남도 진도군 진도읍 성내리 43-16	전라남도 진도군 진도읍 철마길 2-2	30	평일+토요일+공휴일	9:00	22:00	9:00	22:00	9:00	22:00	유료	전라남도 진도군청	전라남도	진도군	126.2151837	34.43942431	46900	061-540-3492	2016-09-30
22784	도서관부설	126.263946	34.486715	공영	노외	전라남도 진도군 진도읍 성내리 64-1	전라남도 진도군 진도읍 철마길 25	87	평일+토요일+공휴일	9:00	22:00	9:00	22:00	9:00	22:00	무료	전라남도 진도군청	전라남도	진도군	126.2151837	34.43942431	46900	061-540-3492	2016-09-30
22785	군강공원 앞	126.263905	34.484834	공영	노외	전라남도 진도군 진도읍 성내리 3-4		12	평일+토요일+공휴일	9:00	22:00	9:00	22:00	9:00	22:00	무료	전라남도 진도군청	전라남도	진도군	126.2151837	34.43942431	46900	061-540-3492	2016-09-30
